comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
17010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,8,1,0,"Theekshana to Green, no run",False,False,False,1076713,Cameron Green,4,8,1138316,Maheesh Theekshana,1.1,0,3,0,253802,Virat Kohli,6,8,234675.0,Ravindra Jadeja,1.0,0.0,6.0,0.0,,,,,,,False,"on a length, no turn, punched to straight cover",<p>Theekshana is back</p>,
17020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,8,2,1,"Theekshana to Green, 1 run",False,False,False,1076713,Cameron Green,5,9,1138316,Maheesh Theekshana,1.2,0,4,0,253802,Virat Kohli,6,8,234675.0,Ravindra Jadeja,1.0,0.0,6.0,0.0,,,,,,,False,"back of a length, no room, punched down to long-on",,
17030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,8,3,2,"Theekshana to Kohli, 2 runs",False,False,False,253802,Virat Kohli,8,9,1138316,Maheesh Theekshana,1.3,0,6,0,1076713,Cameron Green,5,9,234675.0,Ravindra Jadeja,1.0,0.0,6.0,0.0,,,,,,,False,"slower in the air, flicked in the air, <b>just straight of the diving midwicket</b>. This is a wrong'un",,
17040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,8,4,1,"Theekshana to Kohli, 1 run",False,False,False,253802,Virat Kohli,9,10,1138316,Maheesh Theekshana,1.4,0,7,0,1076713,Cameron Green,5,9,234675.0,Ravindra Jadeja,1.0,0.0,6.0,0.0,,,,,,,False,"gets a touch of width, punches it to deep cover for one",,
17050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,8,5,2,"Theekshana to Green, 2 runs",False,False,False,1076713,Cameron Green,7,10,1138316,Maheesh Theekshana,1.5,0,9,0,253802,Virat Kohli,9,10,234675.0,Ravindra Jadeja,1.0,0.0,6.0,0.0,,,,,,,False,"on a length, top of off, Green makes room to punch this square of the sweeping cover for two",,
17060,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,8,6,1,"Theekshana to Green, 1 run",False,False,False,1076713,Cameron Green,8,11,1138316,Maheesh Theekshana,2.0,0,10,0,253802,Virat Kohli,9,10,234675.0,Ravindra Jadeja,1.0,0.0,6.0,0.0,,,,,,,False,"stays on a good length, no room, punched down to long-on for one",,
18010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,9,1,1,"Jadeja to Green, 1 run",False,False,False,1076713,Cameron Green,9,12,234675,Ravindra Jadeja,1.1,0,7,0,253802,Virat Kohli,9,10,1138316.0,Maheesh Theekshana,2.0,0.0,10.0,0.0,,,,,,,False,"on a length, into the pads, clipped away for one",<p>Kohli has gone past 12000 T20 runs</p>,
18020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,9,2,1,"Jadeja to Kohli, 1 run",False,False,False,253802,Virat Kohli,10,11,234675,Ravindra Jadeja,1.2,0,8,0,1076713,Cameron Green,9,12,1138316.0,Maheesh Theekshana,2.0,0.0,10.0,0.0,,,,,,,False,"another single. Needless to say, CSK won't mind it. No boundary attempts since du Plessis got out",,
18030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,9,3,0,"Jadeja to Green, no run",False,False,False,1076713,Cameron Green,9,13,234675,Ravindra Jadeja,1.3,0,8,0,253802,Virat Kohli,10,11,1138316.0,Maheesh Theekshana,2.0,0.0,10.0,0.0,,,,,,,False,"on a length, just outside off, driven straight to cover",,
18040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,9,4,4,"Jadeja to Green, FOUR",True,False,False,1076713,Cameron Green,13,14,234675,Ravindra Jadeja,1.4,0,12,0,253802,Virat Kohli,10,11,1138316.0,Maheesh Theekshana,2.0,0.0,10.0,0.0,,,,,,,False,that's a nice shot. He has late-cut this from middle stump. Beats the fielder to his left. Incredible shot,,
18050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,9,5,1,"Jadeja to Green, 1 run",False,False,False,1076713,Cameron Green,14,15,234675,Ravindra Jadeja,1.5,0,13,0,253802,Virat Kohli,10,11,1138316.0,Maheesh Theekshana,2.0,0.0,10.0,0.0,,,,,,,False,"into the pads, worked away for a single",,
18060,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,9,6,1,"Jadeja to Kohli, 1 run",False,False,False,253802,Virat Kohli,11,12,234675,Ravindra Jadeja,2.0,0,14,0,1076713,Cameron Green,14,15,1138316.0,Maheesh Theekshana,2.0,0.0,10.0,0.0,,,,,,,False,pushed down to long-on for a single,,"<p>Time for a time-out. Meanwhile, many leagues have attempted to mimic the IPL's model in India. Here's why the Prime Volleyball League, led by a KKR ex-Team Director, is choosing not to - <a href=""https://www.espn.in/olympics/volleyball/story/_/id/39777241/thrilling-pvl-final-highlights-league-sport-unlimited-potential-calicut-heroes"" target=""_blank"">and might succeed</a>. (edited)</p>"
19010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,10,1,2,"Theekshana to Kohli, 2 runs",False,False,False,253802,Virat Kohli,13,13,1138316,Maheesh Theekshana,2.1,0,12,0,1076713,Cameron Green,14,15,234675.0,Ravindra Jadeja,2.0,0.0,14.0,0.0,,,,,,,False,flicks away a length ball over midwicket. Gets two for it as deep midwicket gets around,<p>Both batters in the middle are going at under a run a ball. Who will take risks now? Theekshana into his third over</p>,
19020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,10,2,6,"Theekshana to Kohli, SIX",True,False,False,253802,Virat Kohli,19,14,1138316,Maheesh Theekshana,2.2,0,18,0,1076713,Cameron Green,14,15,234675.0,Ravindra Jadeja,2.0,0.0,14.0,0.0,,,,,,,False,"wrong'un, too short, and Kohli pounces on it. Kohli's first boundary attempt, and it is a six. Just asking to be hit to be fair",,
19030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,10,3,1,"Theekshana to Kohli, 1 run",False,False,False,253802,Virat Kohli,20,15,1138316,Maheesh Theekshana,2.3,0,19,0,1076713,Cameron Green,14,15,234675.0,Ravindra Jadeja,2.0,0.0,14.0,0.0,,,,,,,False,"on a length, middle and leg, flicked to deep square leg for a single",,
19040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,10,4,1,"Theekshana to Green, 1 run",False,False,False,1076713,Cameron Green,15,16,1138316,Maheesh Theekshana,2.4,0,20,0,253802,Virat Kohli,20,15,234675.0,Ravindra Jadeja,2.0,0.0,14.0,0.0,,,,,,,False,"full, middle and off, Green closes the face, gets a leading edge for a single to long-off","<p>Rajib: ""The signal of strategic of time out reminds me Mathews celebration vs Bangladesh.""</p>",
19050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,10,5,1,"Theekshana to Kohli, 1 run",False,False,False,253802,Virat Kohli,21,16,1138316,Maheesh Theekshana,2.5,0,21,0,1076713,Cameron Green,15,16,234675.0,Ravindra Jadeja,2.0,0.0,14.0,0.0,,,,,,,False,"full, middle and leg, driven down to long-on","<p>Mustafa Moudi: ""Innings taken to 12000 runs in T20s345 - Chris Gayle360 - Virat Kohli368 - David Warner432 - Alex Hales451 - Shoaib Malik550 - Kieron Pollard12,000-plus runs in Men's T20 cricket14562 - Chris Gayle13360 - Shoaib Malik12900 - Kieron Pollard12319 - Alex Hales12065 - David Warner12000* - Virat Kohli""</p>",
19060,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,10,6,1,"Theekshana to Green, 1 run",False,False,False,1076713,Cameron Green,16,17,1138316,Maheesh Theekshana,3.0,0,22,0,253802,Virat Kohli,21,16,234675.0,Ravindra Jadeja,2.0,0.0,14.0,0.0,,,,,,,False,"short of a length, carrom ball, punched down to long-on",,
110010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,11,1,0,"Jadeja to Green, no run",False,False,False,1076713,Cameron Green,16,18,234675,Ravindra Jadeja,2.1,0,14,0,253802,Virat Kohli,21,16,1138316.0,Maheesh Theekshana,3.0,0.0,22.0,0.0,,,,,,,False,draws a dot. Punched away straight to extra cover,<p>Jadeja continues</p>,
110020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,11,2,0,"Jadeja to Green, no run",False,False,False,1076713,Cameron Green,16,19,234675,Ravindra Jadeja,2.2,0,14,0,253802,Virat Kohli,21,16,1138316.0,Maheesh Theekshana,3.0,0.0,22.0,0.0,,,,,,,False,a bit of turn on a quick ball. Green is looking to work it to leg but gets a front edge back to Jadeja,,
110030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,11,3,1,"Jadeja to Green, 1 run",False,False,False,1076713,Cameron Green,17,20,234675,Ravindra Jadeja,2.3,0,15,0,253802,Virat Kohli,21,16,1138316.0,Maheesh Theekshana,3.0,0.0,22.0,0.0,,,,,,,False,manages to work this to deep midwicket,,
110040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,11,4,0,"Jadeja to Kohli, no run",False,False,False,253802,Virat Kohli,21,17,234675,Ravindra Jadeja,2.4,0,15,0,1076713,Cameron Green,17,20,1138316.0,Maheesh Theekshana,3.0,0.0,22.0,0.0,,,,,,,False,"makes room, Jadeja fires in at 103ks, Kohli drives inside-out, but straight to extra cover",,
110050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,11,5,0,"Jadeja to Kohli, no run",False,False,False,253802,Virat Kohli,21,18,234675,Ravindra Jadeja,2.5,0,15,0,1076713,Cameron Green,17,20,1138316.0,Maheesh Theekshana,3.0,0.0,22.0,0.0,,,,,,,False,another dit as he fires it in again and hits his pad,,
110060,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,11,6,0,"Jadeja to Kohli, no run",False,False,False,253802,Virat Kohli,21,19,234675,Ravindra Jadeja,3.0,0,15,0,1076713,Cameron Green,17,20,1138316.0,Maheesh Theekshana,3.0,0.0,22.0,0.0,,,,,,,False,"no room still, hits the inner half of the bat. Three dots in a row to Kohli",,
111010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,12,1,1,"Mustafizur Rahman to Green, 1 run",False,False,False,1076713,Cameron Green,18,21,330902,Mustafizur Rahman,1.1,0,5,2,253802,Virat Kohli,21,19,234675.0,Ravindra Jadeja,3.0,0.0,15.0,0.0,,,,,,,False,"short of a length, on pace, Green late on it but gets a single to cover",<p>Mustafizur comes back. They have held back one Theekshana over</p>,
111020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,12,2,0,"Mustafizur Rahman to Kohli, OUT",False,False,False,253802,Virat Kohli,21,20,330902,Mustafizur Rahman,1.2,0,5,3,1076713,Cameron Green,18,21,234675.0,Ravindra Jadeja,3.0,0.0,15.0,0.0,253802.0,Virat Kohli,Mustafizur Rahman,21.0,20.0,V Kohli c Ravindra b Mustafizur Rahman 21 (46m 20b 0x4 1x6) SR: 105.00,False,"tiki-taka catch between Rahane and Ravindra at midwicket. Looks like a slightly slower ball, which is why Kohli has not got all on this pull, and Rahane takes the diving catch at deep midwicket and lobs it to Ravindra before sliding into the boundary cushions","<p>Praveen: ""Jaddu finishes a over quicker than an ad break. ""</p>",
111030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,12,3,1,"Mustafizur Rahman to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,1,1,330902,Mustafizur Rahman,1.3,0,6,3,1076713,Cameron Green,18,21,234675.0,Ravindra Jadeja,3.0,0.0,15.0,0.0,,,,,,,False,"on a length, angling in, pushed to midwicket for one",<p>Anuj Rawat is the new batter in. A slip welcomes him</p>,"<p>Virpalsinh : ""Smart reply system at work in 12th over, saves half a min atleast ""</p>"
111040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,12,4,0,"Mustafizur Rahman to Green, OUT",False,False,False,1076713,Cameron Green,18,22,330902,Mustafizur Rahman,1.4,0,6,4,1123073,Anuj Rawat,1,1,234675.0,Ravindra Jadeja,3.0,0.0,15.0,0.0,1076713.0,Cameron Green,Mustafizur Rahman,18.0,22.0,C Green  b Mustafizur Rahman 18 (20m 22b 1x4 0x6) SR: 81.81,False,"four for Fizz. Hits the top of leg. The cutter from Mustafizur. Short of a length, pitches outside leg, Green makes room to look to crash it into the covers. Beaten by the turn",,
111050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,12,5,0,"Mustafizur Rahman to Karthik, no run",False,False,False,30045,Dinesh Karthik,0,1,330902,Mustafizur Rahman,1.5,0,6,4,1123073,Anuj Rawat,1,1,234675.0,Ravindra Jadeja,3.0,0.0,15.0,0.0,,,,,,,False,"seam-up, quite quick, left alone outside off",<p>Dinesh Karthik walks in much sooner than he would have liked to. And they need a new bail because the last one has been Fizzed. So all the time saved by the smart replay has been lost to the bail</p>,"<p>Sunny R: ""What a bowling by Fizz! Who can imagine just few days ago, he just got 2 wkts in 3 matches at an Eco rate of 10 against SL!""</p>"
111060,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,12,6,1,"Mustafizur Rahman to Karthik, 1 run",False,False,False,30045,Dinesh Karthik,1,2,330902,Mustafizur Rahman,2.0,0,7,4,1123073,Anuj Rawat,1,1,234675.0,Ravindra Jadeja,3.0,0.0,15.0,0.0,,,,,,,False,"on a length, no room, Karthik drops it to leg and runs",,
112010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,13,1,0,"Deshpande to Karthik, no run",False,False,False,30045,Dinesh Karthik,1,3,822553,Tushar Deshpande,1.1,0,9,0,1123073,Anuj Rawat,1,1,330902.0,Mustafizur Rahman,2.0,0.0,7.0,4.0,,,,,,,False,"fuller side of good length, on off, Karthik right behind it in defence",<p>Deshpande comes back</p>,
112020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,13,2,1,"Deshpande to Karthik, 1 run",False,False,False,30045,Dinesh Karthik,2,4,822553,Tushar Deshpande,1.2,0,10,0,1123073,Anuj Rawat,1,1,330902.0,Mustafizur Rahman,2.0,0.0,7.0,4.0,,,,,,,False,"quick short ball, equally quick hands to pull it down to long-on for one",<p>Looks like RCB want a little bit of consolidation</p>,
112030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,13,3,1,"Deshpande to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,2,2,822553,Tushar Deshpande,1.3,0,11,0,30045,Dinesh Karthik,2,4,330902.0,Mustafizur Rahman,2.0,0.0,7.0,4.0,,,,,,,False,"on a length, on the pads, turned to deep square leg for one",<p>Stays over the wicket to Rawat. There is a slip in place</p>,
112040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,13,4,0,"Deshpande to Karthik, no run",False,False,False,30045,Dinesh Karthik,2,5,822553,Tushar Deshpande,1.4,0,11,0,1123073,Anuj Rawat,2,2,330902.0,Mustafizur Rahman,2.0,0.0,7.0,4.0,,,,,,,False,"short of a length, angling in towards off, looks to drop and run, the ball nearly trickles onto the wicket. Doesn't get a run anyway",,
112050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,13,5,1,"Deshpande to Karthik, 1 run",False,False,False,30045,Dinesh Karthik,3,6,822553,Tushar Deshpande,1.5,0,12,0,1123073,Anuj Rawat,2,2,330902.0,Mustafizur Rahman,2.0,0.0,7.0,4.0,,,,,,,False,"stays short of a length, steered to deep third for one",,
112060,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,13,6,1,"Deshpande to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,3,3,822553,Tushar Deshpande,2.0,0,13,0,30045,Dinesh Karthik,3,6,330902.0,Mustafizur Rahman,2.0,0.0,7.0,4.0,,,,,,,False,tucked away off the pads for a single,<p>Slip goes out. Time to protect the over</p>,
113010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,14,1,1,"Jadeja to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,4,4,234675,Ravindra Jadeja,3.1,0,16,0,30045,Dinesh Karthik,3,6,822553.0,Tushar Deshpande,2.0,0.0,13.0,0.0,,,,,,,False,"on a length, holds its line, worked to leg for one",<p>Jadeja to bowl out now. And the spider cam delays us this time</p>,
113020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,14,2,1,"Jadeja to Karthik, 1 run",False,False,False,30045,Dinesh Karthik,4,7,234675,Ravindra Jadeja,3.2,0,17,0,1123073,Anuj Rawat,4,4,822553.0,Tushar Deshpande,2.0,0.0,13.0,0.0,,,,,,,False,"on a length, outside off, driven to deep cover for a single",,
113030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,14,3,2,"Jadeja to Anuj Rawat, 2 runs",False,False,False,1123073,Anuj Rawat,6,5,234675,Ravindra Jadeja,3.3,0,19,0,30045,Dinesh Karthik,4,7,822553.0,Tushar Deshpande,2.0,0.0,13.0,0.0,,,,,,,False,"looks to pull, the ball is not short enough, and he gets a bit of a top edge over the keeper's head",,
113040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,14,4,1,"Jadeja to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,7,6,234675,Ravindra Jadeja,3.4,0,20,0,30045,Dinesh Karthik,4,7,822553.0,Tushar Deshpande,2.0,0.0,13.0,0.0,,,,,,,False,"tossed up outside off, pushed wide of cover for one",,
113050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,14,5,1,"Jadeja to Karthik, 1 leg bye",False,False,False,30045,Dinesh Karthik,4,8,234675,Ravindra Jadeja,3.5,0,20,0,1123073,Anuj Rawat,7,6,822553.0,Tushar Deshpande,2.0,0.0,13.0,0.0,,,,,,,False,"second bye for Dhoni today. Can't blame him, though. Karthik ha tried a reverse-sweep, Jadeja has fired it in, and he has missed it. Totally blind-sighted, but Dhoni still gets his own pads behind it",<p>Slip comes on</p>,
113060,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,14,6,1,"Jadeja to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,8,7,234675,Ravindra Jadeja,4.0,0,21,0,30045,Dinesh Karthik,4,8,822553.0,Tushar Deshpande,2.0,0.0,13.0,0.0,,,,,,,False,pulled down to deep midwicket for one,,<p>It has been 28 balls since a boundary</p>
114010,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,15,1,4,"Chahar to Anuj Rawat, FOUR",True,False,False,1123073,Anuj Rawat,12,8,447261,Deepak Chahar,3.1,0,29,1,30045,Dinesh Karthik,4,8,234675.0,Ravindra Jadeja,4.0,0.0,21.0,0.0,,,,,,,False,"first boundary in 29 balls. Knuckle ball gone wrong. A low full toss outside off, and he has driven this wide of cover. Actually, on the replay, this is an attempted offcutter and not a knuckle ball",<p>Chahar comes back to bowl out. They are keeping the Fizz's overs for the death</p>,
114020,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,15,2,1,"Chahar to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,13,9,447261,Deepak Chahar,3.2,0,30,1,30045,Dinesh Karthik,4,8,234675.0,Ravindra Jadeja,4.0,0.0,21.0,0.0,,,,,,,False,"short of a length, on pace, tucked away off the hip",,
114030,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,15,3,1,"Chahar to Karthik, 1 run",False,False,False,30045,Dinesh Karthik,5,9,447261,Deepak Chahar,3.3,0,31,1,1123073,Anuj Rawat,13,9,234675.0,Ravindra Jadeja,4.0,0.0,21.0,0.0,,,,,,,False,"slower ball, full, no room, opens the face, gets a single to point",,
114040,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,15,4,1,"Chahar to Anuj Rawat, 1 run",False,False,False,1123073,Anuj Rawat,14,10,447261,Deepak Chahar,3.4,0,32,1,30045,Dinesh Karthik,5,9,234675.0,Ravindra Jadeja,4.0,0.0,21.0,0.0,,,,,,,False,"digs this in short, Rawat cuts it down to deep cover for a single. The first bouncer for the over",,
114050,2024.0,1422119,CSK v RCB,CSK,RCB,RCB,1,15,5,1,"Chahar to Karthik, 1 run",False,False,False,30045,Dinesh Karthik,6,10,447261,Deepak Chahar,3.5,0,33,1,1123073,Anuj Rawat,14,10,234675.0,Ravindra Jadeja,4.0,0.0,21.0,0.0,,,,,,,False,"short of a length, slower ball, pulled down to deep midwicket for one",,
